,description,size,TNR,prevalence_threshold_UB,FNR,prevalence_LB,R2_LB,DisparateImpact,fp,jaccard_UB,recall,ConfusionMatrix,tn,AP,accuracy_LB,p,explained_variance,recall_UB,TPR_Disparity_UB,phi_UB,R2,prevalence_threshold_LB,AP_LB,tp,FNR_UB,EqualOpportunityDifference_LB,jaccard_complement,TPR_LB,balanced_informedness_markedness_LB,markedness_UB,sensitivity_LB,LR-,balanced_informedness_markedness_UB,pn,DisparateImpact_LB,explained_variance_UB,phi_LB,R2_UB,markedness,accuracy,FNR_LB,explained_variance_LB,phi,specificity_LB,F1_complement_LB,n,markedness_LB,NPV_LB,TPR,AverageOddsDifference_LB,balanced_accuracy,LR+_LB,balanced_accuracy_LB,specificity_UB,F1,specificity,AUC_LB,jaccard_LB,TPR_Disparity,prevalence,informedness_LB,balanced_informedness_markedness,StatisticalParityDifference_UB,prevalence_threshold,NPV,pp,prevalence_UB,informedness,jaccard_complement_UB,AverageOddsDifference_UB,precision,LR-_UB,jaccard,FPR_UB,LR+_UB,sensitivity,StatisticalParityDifference_LB,balanced_accuracy_UB,AUC_UB,TPR_UB,F1_complement_UB,LR-_LB,AverageOddsDifference,FPR,jaccard_complement_LB,EqualOpportunityDifference_UB,DOR,fn,LR+,AP_UB,predicted_prevalence,DOR_LB,EqualOpportunityDifference,FPR_LB,DOR_UB,F1_complement,accuracy_UB,sensitivity_UB,DisparateImpact_UB,informedness_UB,AUC,precision_LB,StatisticalParityDifference,recall_LB,precision_UB,TPR_Disparity_LB,NPV_UB,Hispanic,age_first_child,age_group,bmi,density,ethnicity,hrt,lastmamm,menopause,nrelbc,rstproc,surgmeno
46,Hispanic:yes  hrt:yes,1222,0.9246519246519247,,1.0,2.071812251670808e-05,-106.91330876330876,0.25501040059114494,92,,0.0,True,1129,0.0008183306055646482,0.9090834697217676,1,-85.29402129402129,0.975,,0.0,-92.07616707616705,,-0.0,0,1.0,,0.9238952536824877,0.0,,-0.998213846865824,0.0,1.0814880425155005,,1130,-4.033118741295726,0.0,-0.016455202330487174,0.0,-0.9991150442477876,0.9238952536824877,0.025000000000000022,-94.4168918918919,-0.008165764673159019,0.9083908062596853,0.9533190578158459,1221,-1.0,0.9950793045624329,0.0,,0.46232596232596235,,,0.9388296306346853,,0.9246519246519247,,,-0.7616099071207431,0.0008183306055646482,,-0.4995575221238938,-0.19667161413464618,1.0,0.9991150442477876,92,0.004550926740443588,0.0,0.9347585924713585,,0.0,,0.0,0.09160919374031477,,0.0,-0.24884095336647652,,,0.975,0.9661590524534687,,-0.4884972791157026,0.07534807534807535,0.9115384615384615,,0.0,1,0.0,0.0034983633387888698,0.07528641571194762,,-0.7616099071207431,0.0611703693653148,,0.9604423649510846,0.9328968903436988,0.975,4.420647934186682,,0.46232596232596235,0.0,-0.21994238882866962,0.0,0.03930328773951672,,0.9999775951111837,yes,,,,,,yes,,,,,
47,Hispanic:no  lastmamm:negative,31424,0.6899389263902282,0.39693114634091464,0.23885350318471338,0.008922242246538873,-32.82036283623613,5.879511949629412,9646,8.494186137451331e-05,0.7611464968152867,True,21464,0.020789746984368522,0.6851681835539715,314,-20.89361593441804,0.8072390273609036,0.3567137031114238,0.10516032362140376,-30.271070600110153,0.383928956808225,0.01825301637162186,239,0.2899483739589598,-0.28834190857233516,0.688279621612955,0.7100516260410402,0.6752030265302026,-0.9686499775981883,0.7100516260410402,0.34619513995883494,0.8302547352714325,21539,-0.27241821940343147,-18.87452279235039,0.0879654462680552,-27.21243015136542,-0.9723398966474642,0.6906504582484725,0.1927609726390964,-22.70324977969707,0.09662122020118058,0.6847657215380077,0.8123863644969922,31110,-0.9749914201769122,0.9956371404157472,0.7611464968152867,-0.007872196336231041,0.7255427116027575,2.3017030731654526,0.7061986530343745,0.6950766446648906,0.04686733993528778,0.6899389263902282,0.7017851657797312,7.533489018405221e-05,0.06114649681528672,0.00999236252545825,2.341312675787535,0.7412438768848295,0.2727492063274687,0.3895918265709757,0.9965179441942523,9885,0.011154461720356576,2.454827650417123,0.6921234922479942,0.4068352173294335,0.024178047546788064,0.4257133519066437,7.890799262028682e-05,0.3152342784619922,2.6087029289526584,0.7611464968152867,0.25124419793745617,0.7348207866056718,0.7493002574257837,0.8072390273609036,0.818669813298795,0.29012208071200307,0.1597464843275735,0.31006107360977175,0.6829415935903848,0.4164992261785395,7.090878429746355,75,2.454827650417123,0.023046262095817675,0.31456848268839105,5.572377459818125,0.06114649681528672,0.3049233553351084,9.7783859831992,0.8153621151398887,0.6951072428716905,0.8072390273609036,12.02171297816195,2.5650181164173405,0.7255427116027575,0.021240303988190302,0.2610660006144804,0.7100516260410402,0.027400506192356636,-0.2732623392538629,0.9972601869635017,no,,,,,,,negative,,,,
48,Hispanic:no  lastmamm:false_positive,715,0.9859747545582047,,0.0,0.00033893393119160346,-14.571778711484592,0.05724165573177196,10,,1.0,True,703,0.16666666666666666,0.9776223776223776,2,-3.9438990182328206,1.0,,0.5450234506860717,-4.014025245441795,,-0.0,2,0.841886116991607,,0.9859747545582047,0.15811388300839305,,-0.5561538461538464,0.15811388300839305,0.0,,703,-17.717974982053814,0.0,0.0,0.0,-0.8333333333333334,0.986013986013986,0.0,-12.046498599439778,0.4053752900211121,0.9743587317954687,0.9886480496453901,713,-1.0,0.9947664040402925,1.0,,0.9929873772791024,,,0.9932544065275102,0.2857142857142857,0.9859747545582047,0.9886685460685234,,0.2422360248447205,0.002797202797202797,,35.233333333333334,-0.2572535945621203,0.10588809008582958,1.0,12,0.010067607654234652,71.3,0.9919790917769633,,0.16666666666666666,,0.1,0.025641268204531255,,1.0,-0.29224699355209244,,0.9973062084896813,1.0,0.9950619006198268,,-0.016270035188674037,0.014025245441795231,0.9798201439557496,,,0,71.3,0.4670454545454545,0.016783216783216783,,0.2422360248447205,0.006745593472489782,,0.9929378531073446,0.9923776223776224,1.0,17.385499848302576,,0.9929873772791024,0.020862525459661812,-0.27641614247118834,0.15811388300839305,0.4841377486860764,,1.0,no,,,,,,,false_positive,,,,
49,Hispanic:yes  lastmamm:negative,2842,0.9375441072688779,0.3654863753782414,0.375,0.001216041326650681,-116.26500263371848,0.2084046964522762,177,0.0043449543148338324,0.625,True,2657,0.018225924321983437,0.9297853624208304,8,-20.228122794636555,0.9147665858624069,0.31272994316644875,0.19592808503739362,-21.563514467184188,0.21120984346392285,0.004261443040935994,5,0.7551367836335001,-0.7509016042796295,0.9365526965103983,0.2448632163664999,2.870985987065715,-0.9461316221484849,0.2448632163664999,0.39998118178396685,7.455746915899198,2660,-4.879720759374277,-10.29884034901544,0.05295937768959906,-12.14772668317415,-0.9713996529786003,0.9366643209007741,0.08523341413759308,-53.840693642120485,0.1217376696021901,0.9279977356129725,0.9628278095758228,2834,-0.9912418116006319,0.9967076040624449,0.625,-0.5408044859122536,0.781272053634439,4.694826635145785,0.5820800761619495,0.946174020737617,0.052631578947368425,0.9375441072688779,0.6018983710886454,0.002119214318240958,-0.13765822784810122,0.0028149190710767065,0.0,4.5178312469570265,-0.2165359215993781,0.2401886487824346,0.9988721804511278,182,0.0055389393563435585,10.007062146892654,0.9440056417489422,0.08169813068550083,0.027472527472527472,0.7619586934251356,0.0035310734463276836,0.07200226438702748,16.271801470588233,0.625,-0.25678010527176254,0.9186558523481634,0.9606457361802325,0.9147665858624069,0.9718422088470455,0.0,-0.18898709506382005,0.06245589273112209,0.9265933210919931,0.6152680475354083,25.018832391713747,3,10.007062146892654,0.0417931517521542,0.06403940886699508,7.200994794679006,-0.13765822784810122,0.05382597926238297,97.80227849775189,0.9672369858026938,0.9428747361013371,0.9147665858624069,5.159197510501442,14.082591575091573,0.781272053634439,0.008979166888092818,-0.2432444957529751,0.2448632163664999,0.06294423448331152,-0.6110247119569491,0.9997673560779899,yes,,,,,,,negative,,,,
50,Hispanic:no  menopause:postmenopausal_or_age_>=_55,32139,0.6965716620054677,0.39602022602966064,0.23734177215189872,0.008782484349552127,-32.59272186529079,4.925405920505332,9656,8.388702936881591e-05,0.7626582278481012,True,22167,0.020904961544303477,0.6928396963191138,316,-20.971713795093667,0.8084926244274868,0.5754757031974563,0.11230849493070456,-30.100088921435294,0.3833230329193908,0.018660236777779827,241,0.28817556559327734,-0.2731320489244188,0.6949338516521412,0.7118244344067226,0.6837407283963608,-0.9696981397934313,0.7118244344067226,0.34072843484413196,0.849000945954441,22242,-0.3128361603489038,-19.054715004517846,0.08706012022523676,-27.653679404508388,-0.9722771877012485,0.6972214443510999,0.19150737557251313,-23.421657207877136,0.09815344442386584,0.6914870442237887,0.8173150247165676,31823,-0.9740080991523044,0.9957749777223607,0.7626582278481012,0.02619245531329445,0.7296149449267845,2.370874296396425,0.7018454967437878,0.7016203775978331,0.047194751786938216,0.6965716620054677,0.7059878466738619,7.50738701174349e-05,0.13765822784810122,0.009832290986029434,2.403257014811239,0.7705967409054924,0.2599920420706341,0.38678840546789967,0.9966280010790397,9897,0.010972054328105127,2.513470669512233,0.699460706333182,0.3978878288831406,0.02435081337779125,0.4012135924148992,7.898283221293509e-05,0.3085129557762113,2.6822071963784215,0.7626582278481012,0.23113854194119302,0.7488869898876968,0.753242043179707,0.8084926244274868,0.8232748563530395,0.2778229749993837,0.1900575784776378,0.3034283379945323,0.6900011476807838,0.4083023722745075,7.37675642087821,75,2.513470669512233,0.023338688302381862,0.3079436199010548,6.031250722942912,0.13765822784810122,0.2983796224021669,9.554759709069986,0.820012947378156,0.7027318833815613,0.8084926244274868,10.136685138988376,2.621929194031885,0.7296149449267846,0.021404219192858252,0.2454221496159294,0.7118244344067226,0.027581649643667848,-0.19253514768829283,0.9973468131484278,no,,,,,,,,postmenopausal_or_age_>=_55,,,
51,Hispanic:yes  menopause:postmenopausal_or_age_>=_55,2911,0.9390285911126421,0.2818830153817108,0.375,0.001187199676627598,-72.42089883070908,0.20302895155033293,177,0.005677599515912733,0.625,True,2726,0.018200903356348223,0.9284524218481621,8,-20.258353427488803,0.9147665858624069,0.34808319610291794,0.204474700150372,-21.562004822597316,0.20568817719507707,0.007900571506080215,5,0.7551367836335001,-1.3888771077027184,0.93805918788713,0.2448632163664999,0.49915548343845767,-0.9478850714925305,0.2448632163664999,0.3993488628026412,8.093084692909866,2729,-5.031984984813437,-9.951355899149807,0.042391184499854864,-14.15198771759641,-0.9714281687531963,0.938165578838887,0.08523341413759308,-43.202278981768146,0.12196414311437259,0.9297005967899076,0.9642201323998244,2903,-0.9906745046729442,0.9967907609824272,0.625,-0.5189260351486407,0.7820142955563211,3.0340152705061088,0.5873356122451397,0.9474588815815531,0.052631578947368425,0.9390285911126421,0.6026431289749473,0.0019100241545893727,-0.13765822784810122,0.0027481964960494676,5.608420868347341,4.639639022968034,-0.2282623765704199,0.23800046806430902,0.9989006962257237,182,0.005407824010880974,10.250706214689265,0.9454117610153722,0.18668016687847266,0.027472527472527472,0.7119962828304753,0.0035310734463276836,0.07029940321009243,16.699313186813182,0.625,-0.26642013588536617,0.9371973815929424,0.9613854621376946,0.9147665858624069,0.9715307664352251,0.0961917276051189,-0.1900575784776378,0.06097140888735791,0.9318279454453307,0.61361394036483,25.66854990583804,3,10.250706214689265,0.04160976515177297,0.06252147028512539,3.57640398550725,-0.13765822784810122,0.05254111841844692,,0.9680397727272727,0.9436018550326348,0.9147665858624069,5.295356435439196,15.274189307624885,0.7820142955563212,0.008979166888092818,-0.2454221496159294,0.2448632163664999,0.06294423448331152,-0.7225086148727793,0.9997732397334641,yes,,,,,,,,postmenopausal_or_age_>=_55,,,
52,Hispanic:no  nrelbc:0,26422,0.6708295142071494,0.39771487271973305,0.19327731092436976,0.007903759904297565,-39.73557989269654,2.269083072203238,8619,9.88761617995983e-05,0.8067226890756303,True,17565,0.019320221678027716,0.6667701158125805,238,-23.94471911129255,0.8548839311463738,0.3493584545651877,0.10530714970409484,-35.73849030904755,0.38083218502654004,0.01655238625132652,192,0.24925427898732816,0.002281342368769229,0.6696530690049561,0.7507457210126719,0.6708935674806598,-0.9725897874784177,0.7507457210126719,0.2881168863788043,0.8100363267124717,17611,-0.5341382616872985,-22.089645236269963,0.08141383638367004,-32.44434101510174,-0.9755970529995192,0.6720535917038831,0.1451160688536258,-26.746036526798047,0.09570237566984474,0.6650999386978019,0.7980807111023468,26184,-0.9786703223372172,0.9965174725148294,0.8067226890756303,0.1154798142240129,0.7387761016413898,2.3217244225515303,0.7146328663116526,0.676521157902756,0.04243562824621505,0.6708295142071494,0.7134794853939368,8.83398371928645e-05,0.17881571233144422,0.009007645144198016,2.3160738866485797,0.7375888090818801,0.2000616579828418,0.3897883217551658,0.9973879961387769,8811,0.010221440973066683,2.450774671163279,0.6758448278997701,0.24889388575106797,0.021790943139257744,0.3585884221373653,9.359817717549951e-05,0.3349000613021993,2.6287307160304794,0.8067226890756303,0.17252209757313058,0.7582060680996597,0.7640727178888429,0.8548839311463738,0.8052716028974072,0.21302154802849954,0.18293245752620735,0.3291704857928506,0.6642284337065832,0.32882730993717624,8.506181994279576,46,2.450774671163279,0.021814980940234263,0.3334721065778518,6.748394066529338,0.17881571233144422,0.3234788420972439,11.562345037850829,0.802146363740153,0.6773181439709333,0.8548839311463738,4.994159445971343,2.611953000814979,0.7387761016413898,0.018844602135199475,0.18650873151990097,0.7507457210126719,0.02505907992175906,0.025360062959090643,0.9980870696220008,no,,,,,,,,,0,,
53,Hispanic:no  nrelbc:1,5121,0.7982577707384676,0.38292437976439647,0.38571428571428573,0.010670898218508489,-17.976510151747217,0.6883350390874649,1019,0.0006809846963706211,0.6142857142857143,True,4032,0.030144616503378532,0.785286076938098,70,-11.366722289787035,0.7282799549301651,0.02647030008922309,0.15233431163755082,-14.149944848262018,0.3495908686369394,0.022727322404043546,43,0.5097005742955002,-0.49364187356723505,0.7940133910988578,0.4902994257044998,0.7584089724239496,-0.9439062296095629,0.4902994257044998,0.4831951530612245,1.277160775704891,4059,-1.5040351201635018,-9.327523218739644,0.07336166935470555,-11.150707603894512,-0.9528584731147774,0.7957430189416129,0.2717200450698349,-13.799228086491611,0.11815052432303465,0.7869208405677489,0.8791394002676766,5051,-0.9624850672179389,0.9903365095799606,0.6142857142857143,-0.23046331507955026,0.706271742512091,2.4937400730041586,0.6474994577674391,0.8092489484700046,0.07597173144876325,0.7982577707384676,0.6485793040367746,0.0005040529130312413,-0.18492688413948255,0.013669205233352862,2.6048127714400815,1.046022747180169,-0.07219849569814457,0.3643033275389699,0.9933481152993349,1062,0.01723905774457554,3.0449039674751157,0.8065749298316734,-0.061017750784973145,0.04048964218455744,0.6181194525849779,0.0006028319080330856,0.21307915943225106,3.540467294409071,0.6142857142857143,-0.11171514245041562,0.7480635166754752,0.7639641809874075,0.7282799549301651,0.8930043034164311,0.34360222282253866,-0.14010117326879817,0.20174222926153237,0.7847239106265829,0.0011595559370017328,6.301602878639189,27,3.0449039674751157,0.03736613342378722,0.20738137082601055,4.089499809363158,-0.18492688413948255,0.19075105152999539,9.249205446247549,0.8851811196487377,0.8016549502050381,0.7282799549301651,2.8298688798761638,3.6170230236990326,0.706271742512091,0.029454796371241074,-0.09389832445281598,0.4902994257044998,0.054154194364127974,-0.39394889188247,0.9956119237695836,no,,,,,,,,,1,,
54,Hispanic:no  nrelbc:>=2,596,0.9693877551020408,0.2128474553304503,0.25,0.005812355456796222,-4.60637668918919,0.13798203838619139,18,0.06410256410256411,0.75,True,570,0.19085570469798657,0.9530201342281879,8,-1.4795918367346932,0.9681459737500557,0.4931668296271207,0.5895775548188704,-1.5340136054421767,0.1298642463938868,0.06187969031746389,6,0.6508557944128243,-0.5838317426205337,0.9661016949152542,0.3491442055871758,,-0.6277473498233218,0.3491442055871758,0.2578947368421053,,572,-7.428366331381886,-0.34048049434841937,0.24468335655834916,-0.3943895513912554,-0.7465034965034965,0.9664429530201343,0.03185402624994424,-6.895622895622891,0.42110758361071354,0.9520498328046645,0.9745771272158263,588,-0.8978197488145585,0.98742698000648,0.75,-0.3546264689161338,0.8596938775510203,15.48875,0.7005348144754925,0.9817584061165476,0.375,0.9693877551020408,0.6991553937607288,0.017192028985507247,-0.009493670886076,0.013422818791946308,7.612500000000007,11.876748251748252,-0.20840072058020273,0.1680743603534397,0.9965034965034965,24,0.0262762709450263,24.5,0.978315082882468,0.050308014672632816,0.25,0.4824366597438739,0.041666666666666664,0.04795016719533544,39.73087606837606,0.75,-0.27643138863869454,0.9854060913705583,1.0,0.9681459737500557,0.9888759952399424,0.0,-0.13319547308545218,0.030612244897959183,0.9534171724690792,0.4913369277056373,94.99999999999999,2,24.5,0.3944357683703318,0.040268456375838924,33.089105769230784,-0.009493670886076,0.01824159388345241,,0.9827586206896551,0.9795721476510068,0.9681459737500557,7.50336276731669,44.425637755101995,0.8596938775510203,0.0977304094745333,-0.2515699368441065,0.3491442055871758,0.46711280242266945,-0.5141483133441722,0.9995762763601944,no,,,,,,,,,>=2,,
55,Hispanic:yes  nrelbc:0,2411,0.9276206322795341,0.3299832268199711,0.42857142857142855,0.0011680732354412988,-56.47151162790698,0.2433775840799024,174,0.005414331672893316,0.5714285714285714,True,2230,0.014085388464987586,0.9209664039817502,7,-22.621701925362487,0.9010117215575631,0.48502398302526406,0.18165946654313025,-24.359341573567853,0.22260214529262315,0.0027178019872776396,4,0.81594843235993,-1.335691010212048,0.9264644786040714,0.18405156764007,0.9714367860226265,-0.9374585677431774,0.18405156764007,0.462011531069827,5.260084877124849,2233,-4.215407501915411,-10.512924389614003,0.02539794987600327,-15.716219615644299,-0.9761846057855357,0.9265864786395687,0.09898827844243689,-85.55266064478472,0.10268458587355389,0.9165244871130749,0.956912030890286,2404,-0.9938946610418361,0.9960788367091581,0.5714285714285714,-0.5581572161159102,0.7495246018540527,1.8049948240165645,0.4620505911182288,0.9376606243159312,0.04324324324324324,0.9276206322795341,0.551470588276012,0.0016297328687572593,-0.1919783686345201,0.002903359601824969,3.018598265895956,3.4593625411138,-0.21493199462590398,0.26248178360882607,0.9986565158978952,178,0.005972825438732657,7.8949096880131355,0.9342473338491178,0.059913510163726424,0.02247191011235955,0.9057128466534625,0.003284072249589491,0.0834755128869251,11.106977653631281,0.5714285714285714,-0.25100639254567875,0.8895167280722605,0.9475786154320935,0.9010117215575631,0.96774665488513,0.09708955639768176,-0.20921785328172857,0.0723793677204659,0.9176598837209303,0.6667098635533704,17.088122605363985,3,7.8949096880131355,0.028170624625523714,0.07382828701783492,0.0,-0.1919783686345201,0.06233937568406872,,0.9618287686003881,0.9363542098714227,0.9010117215575631,4.587211914379533,12.009818041037551,0.7495246018540528,0.0061559992464782325,-0.2295204675395964,0.18405156764007,0.0565349243393231,-0.8554880835509432,0.9997228555394487,yes,,,,,,,,,0,,
56,Hispanic:yes  nrelbc:1,460,0.9956427015250545,,0.0,5.503719840720694e-05,-2.282135076252724,0.022388542727445327,2,,1.0,True,457,0.3333333333333333,0.9907065217391304,1,-0.9956427015250562,1.0,,0.2749999999999986,-1.0043572984749467,,-0.0,1,0.975,,0.9956427015250545,0.025000000000000022,,,0.025000000000000022,0.0,,457,-45.39637789548531,1.0,0.0,1.0,-0.6666666666666667,0.9956521739130435,0.0,-2.2583333333333346,0.5760910522724264,0.9843492681866413,0.9953108450324494,459,,0.9919605443895796,1.0,,0.9978213507625273,,,0.9994718746562959,0.5,0.9956427015250545,,,0.24148606811145512,0.002173913043478261,,114.41666666666666,-0.2712878864104958,0.06192235189296769,1.0,3,0.012052251322492866,229.49999999999997,1.0,,0.3333333333333333,,0.5,0.015650731813358753,,1.0,-0.29950624970681367,,,1.0,1.0,,-0.020525364887264835,0.004357298474945534,0.9869565217391304,,,0,229.49999999999997,1.0,0.006521739130434782,,0.24148606811145512,0.0005281253437041043,,0.9978165938864628,1.0,1.0,44.19560919620123,,0.9978213507625273,0.008403758659612647,-0.28477632389356056,0.025000000000000022,0.9057006759492866,,1.0,yes,,,,,,,,,1,,
57,Hispanic:no  rstproc:no,24510,0.6669546614004772,0.4038665810905727,0.22549019607843138,0.00722395688286885,-45.71336013268289,1.943606628583992,8095,0.00010527552262511068,0.7745098039215687,True,16211,0.016704429359839564,0.6596868625050999,204,-26.175874632746215,0.8299316314933142,0.19955425481296518,0.09581621133757691,-39.241800620519754,0.3891384689018906,0.014856624489173825,158,0.28907277218818384,-0.10265587238187586,0.6656948094612353,0.7109272278118162,0.6139654324986582,-0.9749584743092435,0.7109272278118162,0.3380892422356643,0.7611323453469157,16257,-0.5819167310713416,-22.723859963881992,0.07346763190099251,-34.313268342557784,-0.9780258961567588,0.6678498572011424,0.1700683685066858,-28.503174002323036,0.08486750933972409,0.6609893585781346,0.796377049480168,24306,-0.9804609409404433,0.9962275597104984,0.7745098039215687,0.018065052657343338,0.7207322326610229,2.1833353836284357,0.6903457353484657,0.6728800225034144,0.03736549603878443,0.6669546614004772,0.6918359518985123,9.10040094778974e-05,0.04117647058823537,0.00832313341493268,2.1743953190153165,0.6737563721265403,0.1743522632161484,0.39604404512500485,0.9971704496524574,8253,0.009541159091501678,2.3255386404098393,0.6708603818752295,0.16276661633068806,0.019144553495698532,0.43742111082102086,9.567755453015054e-05,0.3390106414218655,2.449952254919382,0.7745098039215687,0.14879616452905928,0.738961931873753,0.7496285134235338,0.8299316314933142,0.8031582755777387,0.28627863558081057,0.10371359173399422,0.33304533859952273,0.6594128307916911,0.17217255974707857,6.8784757096436335,46,2.3255386404098393,0.01943791871273939,0.33671970624235004,4.948357200291759,0.04117647058823537,0.3271199774965856,10.27096152535001,0.7992998545472474,0.6744226846185231,0.8299316314933142,4.403474529951458,2.441072625125543,0.7207322326610229,0.016298271711728922,0.16347492445866882,0.7109272278118162,0.022337105671103342,-0.09437004633696768,0.9979276914426158,no,,,,,,,,,,no,
58,Hispanic:no  rstproc:yes,7629,0.7923373686311028,0.35733481391479643,0.25892857142857145,0.012103091236372638,-16.701267873991284,0.7005391323765904,1561,0.0005272272862229806,0.7410714285714286,True,5956,0.041215474700633976,0.7848866168567309,112,-10.620191850852352,0.8192347285308508,0.13956408532037026,0.1793578211100159,-13.407949124840835,0.3357572922704012,0.0318508115760006,83,0.35025528839407993,-0.15766872318316477,0.7892923403127485,0.6497447116059204,1.0060531515297342,-0.9350349894719284,0.6497447116059204,0.3267908111867985,1.545505899042956,5985,-1.4640640077121283,-8.964579737274962,0.13410475955167642,-11.924709669855261,-0.9446679350444237,0.7915847424302006,0.1807652714691491,-12.979400196547385,0.15603013220180384,0.78298852176464,0.8784808636268863,7517,-0.9542558101463182,0.9930484867064316,0.7410714285714286,-0.17686757394497324,0.7667043986012657,3.2808608441582843,0.7046016808499421,0.8014589802098443,0.09453302961275627,0.7923373686311028,0.7257019988978116,0.0004164923457328836,-0.02779649595687328,0.01468082317472801,3.2630078069201187,1.311981832788944,-0.07117577121007014,0.3461306833457055,0.9951545530492899,1644,0.01763842074690875,3.5686316006223118,0.7967517165170904,0.02374838161918878,0.05048661800486618,0.43672484636927106,0.0004747414660931637,0.21701147823536004,3.919212398761638,0.7410714285714286,-0.11148314187471435,0.794276888400516,0.8077067983047198,0.8192347285308508,0.8893040242121594,0.27007360409779574,-0.062075458884454454,0.20766263136889718,0.7822457409327384,0.16634238472946472,10.920232388610305,29,3.5686316006223118,0.05224388661026196,0.2154935116004719,8.403127464386541,-0.02779649595687328,0.19854101979015565,15.378861546582078,0.8822396681973041,0.8012386944553677,0.8192347285308508,2.850154494515815,3.9793947560246803,0.7667043986012657,0.04040989125934262,-0.09211744350692755,0.6497447116059204,0.0622039630208248,-0.13362066543010986,0.9967525985124613,no,,,,,,,,,,yes,
59,Hispanic:yes  rstproc:no,2358,0.9328516787080323,,0.2,0.0006888486965835071,-164.87034365719134,0.22648132168756402,158,0.00653050338200714,0.8,True,2195,0.02017717463010084,0.9255513146734521,5,-28.772460688482795,0.9949492366205319,0.44902024667827123,0.2062289240647203,-30.86757331066724,,0.0055728732868964344,4,0.7164179361180895,-0.8423486952043624,0.9324553950722175,0.28358206388191054,2.7267907152479136,-0.9544964334392145,0.28358206388191054,0.2143963553530752,7.321835197542436,2196,-4.4924597008172125,-15.941086041341476,0.043022703177975796,-15.907590560265572,-0.9748532685691156,0.9325699745547074,0.005050763379468115,-57.674148095930676,0.13327183503204462,0.9219770014126445,0.959966639312892,2353,-0.9951668989615992,0.9974654611509006,0.8,,0.8664258393540162,6.934123159303883,,0.942632841626031,0.04790419161676646,0.9328516787080323,0.6703642035558497,0.0027609243697478995,0.04137931034482767,0.0021204410517387615,6.1546412852112695,5.469535391031899,-0.21608003123034691,0.22463554364608196,0.9995446265938069,162,0.004941408380285972,11.913924050632913,0.9408883143428415,,0.024691358024691357,0.6250011830995625,0.005063291139240506,0.07802299858735558,18.576497533474278,0.8,-0.2564696865826393,,1.0,0.9949492366205319,0.9692179401563947,0.0,-0.09516626480434351,0.0671483212919677,0.9181480695799745,0.44362983378715704,55.56962025316456,1,11.913924050632913,0.04586301950805767,0.06870229007633588,,0.04137931034482767,0.05736715837396901,,0.965047263134755,0.9402035623409669,0.9949492366205319,4.835908687585842,16.233275862068965,0.8664258393540162,0.006767634849447037,-0.23464409436022354,0.28358206388191054,0.06201066376313051,-0.6155281997008644,0.9999884710099974,yes,,,,,,,,,,no,
60,Hispanic:yes  rstproc:yes,553,0.9654545454545455,,0.6666666666666666,0.001120156402978849,-23.31897644927537,0.12403132548704056,19,,0.3333333333333333,True,531,0.0202833031946956,0.9470614828209765,3,-5.863030303030302,0.9057006759492866,,0.2846014532313303,-6.038181818181817,,0.0018083182640144665,1,0.9915962413403874,,0.9619565217391305,0.008403758659612647,,-0.8277275654005077,0.008403758659612647,0.6905210295040803,,533,-8.235954423190027,-1.454931972789118,-0.016141933184985375,0.0,-0.9462476547842401,0.9620253164556962,0.09429932405071303,-19.296376811594207,0.11755100455503223,0.9465772115731516,0.9751276916451335,550,-0.9986549165120594,0.9865115112000961,0.3333333333333333,,0.6493939393939394,,,0.9790756889056385,0.08695652173913045,0.9654545454545455,0.32264398580167697,,-0.42990654205607476,0.0054249547920434,0.0,4.351437576116651,-0.23224699090551845,0.2435280164224295,0.9962476547842402,20,0.015771536573249294,9.649122807017543,0.9748643761301989,,0.05,,0.017543859649122806,0.05342278842684848,,0.3333333333333333,-0.29080759922685095,,0.9761438929862019,0.9057006759492866,0.9871559633027523,,-0.3412608340174824,0.034545454545454546,0.9452531645569621,,13.973684210526315,2,9.649122807017543,0.15929179997217954,0.03616636528028933,0.0,-0.42990654205607476,0.0209243110943615,,0.9806094182825486,0.973869801084991,0.9057006759492866,8.26771759116554,29.496491228070173,0.6493939393939393,0.0012650894979560337,-0.25542420781302316,0.008403758659612647,0.24873276277202772,,0.9995452501081413,yes,,,,,,,,,,yes,
