,description,size,kolmogorov_smirnoff_confidence_score_statistic,kolmogorov_smirnoff_malignancy_score_statistic,kolmogorov_smirnoff_outlier_score_statistic,mean_area,mean_compactness,mean_concave_points,mean_concavity,mean_fractal_dimension,mean_perimeter,mean_radius,mean_smoothness,mean_symmetry,mean_texture,worst_area,worst_compactness,worst_concave_points,worst_concavity,worst_fractal_dimension,worst_perimeter,worst_radius,worst_smoothness,worst_symmetry,worst_texture
0,mean_area:q80-100  mean_compactness:q80-100,48,-0.4365802943058221,-0.7869481765834933,-0.7869481765834933,q80-100,q80-100,,,,,,,,,,,,,,,,,,
1,mean_area:q80-100  mean_compactness:q60-80,39,-0.33715529753265605,-0.7603773584905661,-0.7603773584905661,q80-100,q60-80,,,,,,,,,,,,,,,,,,
2,mean_area:q00-20  mean_compactness:q20-40,28,-0.3309347768682334,0.5410615262740955,0.5410615262740955,q00-20,q20-40,,,,,,,,,,,,,,,,,,
3,mean_area:q00-20  mean_compactness:q40-60,20,-0.22604735883424407,0.5328779599271403,0.5328779599271403,q00-20,q40-60,,,,,,,,,,,,,,,,,,
4,mean_area:q00-20  mean_compactness:q00-20,41,-0.30704915003695493,0.5968218773096822,0.5968218773096822,q00-20,q00-20,,,,,,,,,,,,,,,,,,
5,mean_area:q20-40  mean_compactness:q20-40,33,-0.3136024423337856,0.536917684305744,0.536917684305744,q20-40,q20-40,,,,,,,,,,,,,,,,,,
6,mean_area:q20-40  mean_compactness:q40-60,28,-0.30195405334037495,0.5304990757855823,0.5304990757855823,q20-40,q40-60,,,,,,,,,,,,,,,,,,
7,mean_area:q20-40  mean_compactness:q00-20,32,-0.3009776536312849,0.5251396648044693,0.5251396648044693,q20-40,q00-20,,,,,,,,,,,,,,,,,,
8,mean_area:q40-60  mean_compactness:q20-40,31,0.13676699844106008,0.4013670703921334,0.4013670703921334,q40-60,q20-40,,,,,,,,,,,,,,,,,,
9,mean_area:q40-60  mean_compactness:q40-60,22,0.1897955791922885,0.3883164367625062,0.3883164367625062,q40-60,q40-60,,,,,,,,,,,,,,,,,,
10,mean_area:q40-60  mean_compactness:q00-20,29,0.15862068965517243,0.4777777777777778,0.4777777777777778,q40-60,q00-20,,,,,,,,,,,,,,,,,,
11,mean_area:q60-80  mean_compactness:q80-100,36,0.1946529080675422,-0.6472795497185742,-0.6472795497185742,q60-80,q80-100,,,,,,,,,,,,,,,,,,
12,mean_area:q60-80  mean_compactness:q60-80,26,0.3606034849128772,-0.569060773480663,-0.569060773480663,q60-80,q60-80,,,,,,,,,,,,,,,,,,
13,mean_area:q60-80  mean_compactness:q40-60,24,0.6291284403669725,-0.5284403669724771,-0.5284403669724771,q60-80,q40-60,,,,,,,,,,,,,,,,,,
14,mean_area:q80-100  mean_concave_points:q80-100,77,-0.434827367754197,-0.8237250554323725,-0.8237250554323725,q80-100,,q80-100,,,,,,,,,,,,,,,,,
15,mean_area:q80-100  mean_concave_points:q60-80,32,0.19570530726256982,-0.7262569832402235,-0.7262569832402235,q80-100,,q60-80,,,,,,,,,,,,,,,,,
16,mean_area:q00-20  mean_concave_points:q20-40,30,-0.21187384044526902,0.4658008658008658,0.4658008658008658,q00-20,,q20-40,,,,,,,,,,,,,,,,,
17,mean_area:q00-20  mean_concave_points:q00-20,60,-0.28988212180746564,0.5795677799607073,0.5795677799607073,q00-20,,q00-20,,,,,,,,,,,,,,,,,
18,mean_area:q20-40  mean_concave_points:q40-60,33,-0.25192220714608776,0.47156264133876075,0.47156264133876075,q20-40,,q40-60,,,,,,,,,,,,,,,,,
19,mean_area:q20-40  mean_concave_points:q20-40,42,-0.27871148459383754,0.501445739586157,0.501445739586157,q20-40,,q20-40,,,,,,,,,,,,,,,,,
20,mean_area:q20-40  mean_concave_points:q00-20,29,-0.3674329501915709,0.5446998722860792,0.5446998722860792,q20-40,,q00-20,,,,,,,,,,,,,,,,,
21,mean_area:q40-60  mean_concave_points:q60-80,22,0.6492438092072461,-0.46983546617915906,-0.46983546617915906,q40-60,,q60-80,,,,,,,,,,,,,,,,,
22,mean_area:q40-60  mean_concave_points:q40-60,34,0.29642660802638815,0.36074766355140186,0.36074766355140186,q40-60,,q40-60,,,,,,,,,,,,,,,,,
23,mean_area:q40-60  mean_concave_points:q20-40,32,-0.1319832402234637,0.48085428305400374,0.48085428305400374,q40-60,,q20-40,,,,,,,,,,,,,,,,,
24,mean_area:q40-60  mean_concave_points:q00-20,22,-0.19793917234502242,0.5393053016453382,0.5393053016453382,q40-60,,q00-20,,,,,,,,,,,,,,,,,
25,mean_area:q60-80  mean_concave_points:q80-100,30,-0.15225726654298083,-0.7013605442176871,-0.7013605442176871,q60-80,,q80-100,,,,,,,,,,,,,,,,,
26,mean_area:q60-80  mean_concave_points:q60-80,42,0.3841149362970995,-0.5673624288425048,-0.5673624288425048,q60-80,,q60-80,,,,,,,,,,,,,,,,,
27,mean_area:q60-80  mean_concave_points:q40-60,29,0.6932950191570881,-0.4703703703703704,-0.4703703703703704,q60-80,,q40-60,,,,,,,,,,,,,,,,,
28,mean_area:q80-100  mean_concavity:q80-100,65,-0.424023199023199,-0.7996031746031746,-0.7996031746031746,q80-100,,,q80-100,,,,,,,,,,,,,,,,
29,mean_area:q80-100  mean_concavity:q60-80,41,-0.25849963045084995,-0.7578067257945307,-0.7578067257945307,q80-100,,,q60-80,,,,,,,,,,,,,,,,
30,mean_area:q00-20  mean_concavity:q20-40,25,-0.3423529411764706,0.5652205882352941,0.5652205882352941,q00-20,,,q20-40,,,,,,,,,,,,,,,,
31,mean_area:q00-20  mean_concavity:q40-60,21,-0.19986096628432395,0.5237226277372263,0.5237226277372263,q00-20,,,q40-60,,,,,,,,,,,,,,,,
32,mean_area:q00-20  mean_concavity:q00-20,51,-0.27515330456506926,0.5705200999318646,0.5705200999318646,q00-20,,,q00-20,,,,,,,,,,,,,,,,
33,mean_area:q20-40  mean_concavity:q20-40,41,-0.34224870657797485,0.6031966001478196,0.6031966001478196,q20-40,,,q20-40,,,,,,,,,,,,,,,,
34,mean_area:q20-40  mean_concavity:q40-60,31,-0.17448135268017748,0.44981412639405205,0.44981412639405205,q20-40,,,q40-60,,,,,,,,,,,,,,,,
35,mean_area:q20-40  mean_concavity:q00-20,31,-0.3171843146660271,0.5049166566734621,0.5049166566734621,q20-40,,,q00-20,,,,,,,,,,,,,,,,
36,mean_area:q40-60  mean_concavity:q60-80,22,0.6784942662456374,-0.473491773308958,-0.473491773308958,q40-60,,,q60-80,,,,,,,,,,,,,,,,
37,mean_area:q40-60  mean_concavity:q20-40,34,-0.14029686641011546,0.43177570093457945,0.43177570093457945,q40-60,,,q20-40,,,,,,,,,,,,,,,,
38,mean_area:q40-60  mean_concavity:q40-60,26,0.27546394673466496,0.35543278084714547,0.35543278084714547,q40-60,,,q40-60,,,,,,,,,,,,,,,,
39,mean_area:q40-60  mean_concavity:q00-20,26,-0.21405298200878312,0.5340699815837937,0.5340699815837937,q40-60,,,q00-20,,,,,,,,,,,,,,,,
40,mean_area:q60-80  mean_concavity:q80-100,31,0.18431466602710156,-0.7038014150377743,-0.7038014150377743,q60-80,,,q80-100,,,,,,,,,,,,,,,,
41,mean_area:q60-80  mean_concavity:q60-80,34,0.3708081363386476,-0.577570093457944,-0.577570093457944,q60-80,,,q60-80,,,,,,,,,,,,,,,,
42,mean_area:q60-80  mean_concavity:q40-60,31,0.7353999280489267,-0.5390334572490706,-0.5390334572490706,q60-80,,,q40-60,,,,,,,,,,,,,,,,
43,mean_area:q80-100  mean_fractal_dimension:q00-20,43,-0.12746485100362542,-0.7281368821292775,-0.7281368821292775,q80-100,,,,q00-20,,,,,,,,,,,,,,,
44,mean_area:q80-100  mean_fractal_dimension:q40-60,29,-0.42873563218390803,-0.7796296296296297,-0.7796296296296297,q80-100,,,,q40-60,,,,,,,,,,,,,,,
45,mean_area:q00-20  mean_fractal_dimension:q80-100,44,0.08424242424242424,0.3982251082251082,0.3982251082251082,q00-20,,,,q80-100,,,,,,,,,,,,,,,
46,mean_area:q00-20  mean_fractal_dimension:q40-60,20,-0.25045537340619306,0.5209471766848816,0.5209471766848816,q00-20,,,,q40-60,,,,,,,,,,,,,,,
47,mean_area:q00-20  mean_fractal_dimension:q60-80,36,-0.3113925370022931,0.5282989368355222,0.5282989368355222,q00-20,,,,q60-80,,,,,,,,,,,,,,,
48,mean_area:q20-40  mean_fractal_dimension:q20-40,32,-0.3009776536312849,0.4547835195530726,0.4547835195530726,q20-40,,,,q20-40,,,,,,,,,,,,,,,
49,mean_area:q20-40  mean_fractal_dimension:q40-60,31,-0.38997481712435544,0.5630771075668546,0.5630771075668546,q20-40,,,,q40-60,,,,,,,,,,,,,,,
50,mean_area:q20-40  mean_fractal_dimension:q60-80,25,-0.2913235294117647,0.5372058823529412,0.5372058823529412,q20-40,,,,q60-80,,,,,,,,,,,,,,,
51,mean_area:q40-60  mean_fractal_dimension:q00-20,28,0.25336678109321364,0.4393319250066015,0.4393319250066015,q40-60,,,,q00-20,,,,,,,,,,,,,,,
52,mean_area:q40-60  mean_fractal_dimension:q20-40,32,-0.11254655493482309,0.4715432960893855,0.4715432960893855,q40-60,,,,q20-40,,,,,,,,,,,,,,,
53,mean_area:q60-80  mean_fractal_dimension:q80-100,21,0.30935001737921447,-0.6332116788321168,-0.6332116788321168,q60-80,,,,q80-100,,,,,,,,,,,,,,,
54,mean_area:q60-80  mean_fractal_dimension:q00-20,31,0.5475476675860415,-0.4212735339968821,-0.4212735339968821,q60-80,,,,q00-20,,,,,,,,,,,,,,,
55,mean_area:q60-80  mean_fractal_dimension:q20-40,22,0.48570716303805883,-0.42072461359481467,-0.42072461359481467,q60-80,,,,q20-40,,,,,,,,,,,,,,,
56,mean_area:q60-80  mean_fractal_dimension:q60-80,26,0.26915993766822494,-0.574585635359116,-0.574585635359116,q60-80,,,,q60-80,,,,,,,,,,,,,,,
57,mean_area:q80-100  mean_perimeter:q80-100,109,-0.35107698444355806,-0.8425209413641803,-0.8425209413641803,q80-100,,,,,q80-100,,,,,,,,,,,,,,
58,mean_area:q00-20  mean_perimeter:q00-20,109,-0.20033905065815716,0.5104307937774232,0.5104307937774232,q00-20,,,,,q00-20,,,,,,,,,,,,,,
59,mean_area:q20-40  mean_perimeter:q20-40,102,-0.26959734643322,0.5189990343032288,0.5189990343032288,q20-40,,,,,q20-40,,,,,,,,,,,,,,
60,mean_area:q40-60  mean_perimeter:q40-60,102,0.2744678171054289,0.29516731746231684,0.29516731746231684,q40-60,,,,,q40-60,,,,,,,,,,,,,,
61,mean_area:q60-80  mean_perimeter:q60-80,107,0.4447343933325242,-0.5665129263260105,-0.5665129263260105,q60-80,,,,,q60-80,,,,,,,,,,,,,,
62,mean_area:q80-100  mean_radius:q80-100,111,-0.335359376844093,-0.8362445414847162,-0.8362445414847162,q80-100,,,,,,q80-100,,,,,,,,,,,,,
63,mean_area:q00-20  mean_radius:q00-20,112,-0.17503516723976242,0.4924195060956549,0.4924195060956549,q00-20,,,,,,q00-20,,,,,,,,,,,,,
64,mean_area:q20-40  mean_radius:q20-40,110,-0.23032283620518915,0.4804911863735393,0.4804911863735393,q20-40,,,,,,q20-40,,,,,,,,,,,,,
65,mean_area:q40-60  mean_radius:q40-60,110,0.23218459100812042,0.30207961972667857,0.30207961972667857,q40-60,,,,,,q40-60,,,,,,,,,,,,,
66,mean_area:q60-80  mean_radius:q60-80,112,0.4207174116911535,-0.552555486089403,-0.552555486089403,q60-80,,,,,,q60-80,,,,,,,,,,,,,
67,mean_area:q80-100  mean_smoothness:q80-100,27,-0.4828481618149515,-0.7564575645756457,-0.7564575645756457,q80-100,,,,,,,q80-100,,,,,,,,,,,,
68,mean_area:q80-100  mean_smoothness:q20-40,20,-0.122040072859745,-0.6994535519125683,-0.6994535519125683,q80-100,,,,,,,q20-40,,,,,,,,,,,,
69,mean_area:q80-100  mean_smoothness:q60-80,32,-0.41172020484171323,-0.7539571694599627,-0.7539571694599627,q80-100,,,,,,,q60-80,,,,,,,,,,,,
70,mean_area:q80-100  mean_smoothness:q40-60,26,-0.31477546394673467,-0.7790055248618785,-0.7790055248618785,q80-100,,,,,,,q40-60,,,,,,,,,,,,
71,mean_area:q00-20  mean_smoothness:q60-80,30,-0.18583797155225726,0.48998144712430425,0.48998144712430425,q00-20,,,,,,,q60-80,,,,,,,,,,,,
72,mean_area:q00-20  mean_smoothness:q40-60,20,-0.22158469945355191,0.4517304189435337,0.4517304189435337,q00-20,,,,,,,q40-60,,,,,,,,,,,,
73,mean_area:q00-20  mean_smoothness:q00-20,28,-0.2501980459466596,0.5286506469500925,0.5286506469500925,q00-20,,,,,,,q00-20,,,,,,,,,,,,
74,mean_area:q20-40  mean_smoothness:q80-100,22,0.1823998670433771,0.2851919561243144,0.2851919561243144,q20-40,,,,,,,q80-100,,,,,,,,,,,,
75,mean_area:q20-40  mean_smoothness:q20-40,31,-0.2876244153975297,0.5760882599832114,0.5760882599832114,q20-40,,,,,,,q20-40,,,,,,,,,,,,
76,mean_area:q20-40  mean_smoothness:q60-80,20,-0.22140255009107468,0.49280510018214935,0.49280510018214935,q20-40,,,,,,,q60-80,,,,,,,,,,,,
77,mean_area:q20-40  mean_smoothness:q00-20,23,-0.30084408345277913,0.4981684981684982,0.4981684981684982,q20-40,,,,,,,q00-20,,,,,,,,,,,,
78,mean_area:q40-60  mean_smoothness:q80-100,20,0.5721311475409836,-0.3843351548269581,-0.3843351548269581,q40-60,,,,,,,q80-100,,,,,,,,,,,,
79,mean_area:q40-60  mean_smoothness:q20-40,23,0.09125656951743909,0.377767160375856,0.377767160375856,q40-60,,,,,,,q20-40,,,,,,,,,,,,
80,mean_area:q40-60  mean_smoothness:q40-60,21,0.11991657977059438,0.36678832116788324,0.36678832116788324,q40-60,,,,,,,q40-60,,,,,,,,,,,,
81,mean_area:q40-60  mean_smoothness:q00-20,36,0.2528142589118199,0.45851573900354387,0.45851573900354387,q40-60,,,,,,,q00-20,,,,,,,,,,,,
82,mean_area:q60-80  mean_smoothness:q80-100,27,0.14281809484761515,-0.576944102774361,-0.576944102774361,q60-80,,,,,,,q80-100,,,,,,,,,,,,
83,mean_area:q60-80  mean_smoothness:q20-40,22,0.6254778128635533,-0.44789762340036565,-0.44789762340036565,q60-80,,,,,,,q20-40,,,,,,,,,,,,
84,mean_area:q60-80  mean_smoothness:q40-60,28,0.4154343807763401,-0.48310007921837866,-0.48310007921837866,q60-80,,,,,,,q40-60,,,,,,,,,,,,
85,mean_area:q80-100  mean_symmetry:q80-100,30,-0.39919604205318493,-0.738404452690167,-0.738404452690167,q80-100,,,,,,,,q80-100,,,,,,,,,,,
86,mean_area:q80-100  mean_symmetry:q40-60,34,-0.29554700384826826,-0.7457943925233644,-0.7457943925233644,q80-100,,,,,,,,q40-60,,,,,,,,,,,
87,mean_area:q80-100  mean_symmetry:q60-80,23,-0.4524605828953655,-0.7710622710622711,-0.7710622710622711,q80-100,,,,,,,,q60-80,,,,,,,,,,,
88,mean_area:q00-20  mean_symmetry:q80-100,27,0.2898728987289873,0.33182998496651633,0.33182998496651633,q00-20,,,,,,,,q80-100,,,,,,,,,,,
89,mean_area:q00-20  mean_symmetry:q00-20,22,-0.2875186970250956,0.532491274721622,0.532491274721622,q00-20,,,,,,,,q00-20,,,,,,,,,,,
90,mean_area:q00-20  mean_symmetry:q60-80,25,-0.22911764705882354,0.49125,0.49125,q00-20,,,,,,,,q60-80,,,,,,,,,,,
91,mean_area:q00-20  mean_symmetry:q20-40,22,-0.28386238989529666,0.5418813362140602,0.5418813362140602,q00-20,,,,,,,,q20-40,,,,,,,,,,,
92,mean_area:q20-40  mean_symmetry:q00-20,26,-0.22942343108088964,0.5009208103130756,0.5009208103130756,q20-40,,,,,,,,q00-20,,,,,,,,,,,
93,mean_area:q20-40  mean_symmetry:q60-80,24,-0.24380733944954128,0.4957186544342508,0.4957186544342508,q20-40,,,,,,,,q60-80,,,,,,,,,,,
94,mean_area:q20-40  mean_symmetry:q20-40,30,-0.3177489177489177,0.5105751391465677,0.5105751391465677,q20-40,,,,,,,,q20-40,,,,,,,,,,,
95,mean_area:q40-60  mean_symmetry:q40-60,24,0.3510703363914373,0.3069571865443425,0.3069571865443425,q40-60,,,,,,,,q40-60,,,,,,,,,,,
96,mean_area:q40-60  mean_symmetry:q00-20,32,0.21781890130353818,0.48085428305400374,0.48085428305400374,q40-60,,,,,,,,q00-20,,,,,,,,,,,
97,mean_area:q40-60  mean_symmetry:q20-40,31,0.14156373665907182,0.32461925890394533,0.32461925890394533,q40-60,,,,,,,,q20-40,,,,,,,,,,,
98,mean_area:q60-80  mean_symmetry:q80-100,26,0.2515228785947018,-0.6040515653775322,-0.6040515653775322,q60-80,,,,,,,,q80-100,,,,,,,,,,,
99,mean_area:q60-80  mean_symmetry:q40-60,20,0.45264116575591984,-0.48187613843351546,-0.48187613843351546,q60-80,,,,,,,,q40-60,,,,,,,,,,,
100,mean_area:q60-80  mean_symmetry:q60-80,30,0.3586889301175015,-0.5436611008039579,-0.5436611008039579,q60-80,,,,,,,,q60-80,,,,,,,,,,,
101,mean_area:q80-100  mean_texture:q60-80,38,-0.3864109426107642,-0.7572108236693429,-0.7572108236693429,q80-100,,,,,,,,,q60-80,,,,,,,,,,
102,mean_area:q80-100  mean_texture:q80-100,40,-0.3637523629489603,-0.7449905482041588,-0.7449905482041588,q80-100,,,,,,,,,q80-100,,,,,,,,,,
103,mean_area:q00-20  mean_texture:q00-20,37,-0.2400934769355822,0.45275350538508435,0.45275350538508435,q00-20,,,,,,,,,q00-20,,,,,,,,,,
104,mean_area:q00-20  mean_texture:q20-40,22,-0.2935017450556756,0.522020940668107,0.522020940668107,q00-20,,,,,,,,,q20-40,,,,,,,,,,
105,mean_area:q00-20  mean_texture:q40-60,26,-0.11644708882277943,0.4164187561977617,0.4164187561977617,q00-20,,,,,,,,,q40-60,,,,,,,,,,
106,mean_area:q20-40  mean_texture:q00-20,30,-0.4233147804576376,0.6513296227581942,0.6513296227581942,q20-40,,,,,,,,,q00-20,,,,,,,,,,
107,mean_area:q20-40  mean_texture:q20-40,29,-0.2264367816091954,0.43825031928480207,0.43825031928480207,q20-40,,,,,,,,,q20-40,,,,,,,,,,
108,mean_area:q20-40  mean_texture:q40-60,29,-0.29476372924648786,0.4188378033205619,0.4188378033205619,q20-40,,,,,,,,,q40-60,,,,,,,,,,
109,mean_area:q40-60  mean_texture:q00-20,22,0.14508891474156557,0.3786770816021273,0.3786770816021273,q40-60,,,,,,,,,q00-20,,,,,,,,,,
110,mean_area:q40-60  mean_texture:q20-40,33,0.14557892356399818,0.4123699683401176,0.4123699683401176,q40-60,,,,,,,,,q20-40,,,,,,,,,,
111,mean_area:q40-60  mean_texture:q60-80,21,0.429787973583594,0.24817518248175183,0.24817518248175183,q40-60,,,,,,,,,q60-80,,,,,,,,,,
112,mean_area:q60-80  mean_texture:q00-20,20,0.6269581056466302,-0.43005464480874317,-0.43005464480874317,q60-80,,,,,,,,,q00-20,,,,,,,,,,
113,mean_area:q60-80  mean_texture:q60-80,25,0.2011764705882353,-0.5551470588235294,-0.5551470588235294,q60-80,,,,,,,,,q60-80,,,,,,,,,,
114,mean_area:q60-80  mean_texture:q80-100,29,0.31257982120051087,-0.5062579821200511,-0.5062579821200511,q60-80,,,,,,,,,q80-100,,,,,,,,,,
115,mean_area:q60-80  mean_texture:q40-60,21,0.4153632255822037,-0.5164233576642335,-0.5164233576642335,q60-80,,,,,,,,,q40-60,,,,,,,,,,
116,mean_area:q80-100  worst_area:q80-100,104,-0.39605045492142266,-0.8602150537634409,-0.8602150537634409,q80-100,,,,,,,,,,q80-100,,,,,,,,,
117,mean_area:q00-20  worst_area:q00-20,103,-0.20711279636651528,0.50704196008167,0.50704196008167,q00-20,,,,,,,,,,q00-20,,,,,,,,,
118,mean_area:q20-40  worst_area:q20-40,86,-0.2716789445808657,0.5045259762145505,0.5045259762145505,q20-40,,,,,,,,,,q20-40,,,,,,,,,
119,mean_area:q40-60  worst_area:q40-60,79,0.2125290622578145,0.3395246706277448,0.3395246706277448,q40-60,,,,,,,,,,q40-60,,,,,,,,,
120,mean_area:q60-80  worst_area:q60-80,86,0.44082526842890846,-0.5722230247002744,-0.5722230247002744,q60-80,,,,,,,,,,q60-80,,,,,,,,,
121,mean_area:q80-100  worst_compactness:q80-100,43,-0.46356883897780526,-0.8071005393934035,-0.8071005393934035,q80-100,,,,,,,,,,,q80-100,,,,,,,,
122,mean_area:q80-100  worst_compactness:q40-60,21,-0.1372957942301008,-0.7281021897810219,-0.7281021897810219,q80-100,,,,,,,,,,,q40-60,,,,,,,,
123,mean_area:q80-100  worst_compactness:q60-80,39,-0.3582486695694243,-0.7943396226415095,-0.7943396226415095,q80-100,,,,,,,,,,,q60-80,,,,,,,,
124,mean_area:q00-20  worst_compactness:q20-40,27,-0.3030613639469728,0.488793221265546,0.488793221265546,q00-20,,,,,,,,,,,q20-40,,,,,,,,
125,mean_area:q00-20  worst_compactness:q00-20,49,-0.29379905808477236,0.5880298273155417,0.5880298273155417,q00-20,,,,,,,,,,,q00-20,,,,,,,,
126,mean_area:q20-40  worst_compactness:q40-60,32,-0.2701932029795158,0.5203677839851024,0.5203677839851024,q20-40,,,,,,,,,,,q40-60,,,,,,,,
127,mean_area:q20-40  worst_compactness:q20-40,28,-0.39265909691048323,0.5588856614734619,0.5588856614734619,q20-40,,,,,,,,,,,q20-40,,,,,,,,
128,mean_area:q20-40  worst_compactness:q00-20,31,-0.24271495383139466,0.47079985609785346,0.47079985609785346,q20-40,,,,,,,,,,,q00-20,,,,,,,,
129,mean_area:q40-60  worst_compactness:q20-40,34,0.10560747663551402,0.4603078614623419,0.4603078614623419,q40-60,,,,,,,,,,,q20-40,,,,,,,,
130,mean_area:q40-60  worst_compactness:q00-20,23,0.17861124382863514,0.5027870680044593,0.5027870680044593,q40-60,,,,,,,,,,,q00-20,,,,,,,,
131,mean_area:q60-80  worst_compactness:q80-100,37,0.20224547856126804,-0.6783174151595204,-0.6783174151595204,q60-80,,,,,,,,,,,q80-100,,,,,,,,
132,mean_area:q60-80  worst_compactness:q40-60,23,0.5485746137920051,-0.5274725274725275,-0.5274725274725275,q60-80,,,,,,,,,,,q40-60,,,,,,,,
133,mean_area:q60-80  worst_compactness:q60-80,28,0.5423158172696065,-0.5711645101663586,-0.5711645101663586,q60-80,,,,,,,,,,,q60-80,,,,,,,,
134,mean_area:q80-100  worst_concave_points:q80-100,69,-0.46110144927536234,-0.8280289855072464,-0.8280289855072464,q80-100,,,,,,,,,,,,q80-100,,,,,,,
135,mean_area:q80-100  worst_concave_points:q60-80,37,-0.17308473887421255,-0.7330827067669173,-0.7330827067669173,q80-100,,,,,,,,,,,,q60-80,,,,,,,
136,mean_area:q00-20  worst_concave_points:q20-40,26,-0.32908343958067715,0.49192520186995325,0.49192520186995325,q00-20,,,,,,,,,,,,q20-40,,,,,,,
137,mean_area:q00-20  worst_concave_points:q00-20,61,-0.2828836969149348,0.5741900090357558,0.5741900090357558,q00-20,,,,,,,,,,,,q00-20,,,,,,,
138,mean_area:q20-40  worst_concave_points:q40-60,36,-0.20481550969355847,0.46753179070252243,0.46753179070252243,q20-40,,,,,,,,,,,,q40-60,,,,,,,
139,mean_area:q20-40  worst_concave_points:q20-40,41,-0.2471359940872136,0.5587121212121212,0.5587121212121212,q20-40,,,,,,,,,,,,q20-40,,,,,,,
140,mean_area:q20-40  worst_concave_points:q00-20,27,-0.3808254749214159,0.5345086784201175,0.5345086784201175,q20-40,,,,,,,,,,,,q00-20,,,,,,,
141,mean_area:q40-60  worst_concave_points:q60-80,21,0.6458116093152589,-0.45255474452554745,-0.45255474452554745,q40-60,,,,,,,,,,,,q60-80,,,,,,,
142,mean_area:q40-60  worst_concave_points:q40-60,28,0.18682334301557962,0.36420649590705045,0.36420649590705045,q40-60,,,,,,,,,,,,q40-60,,,,,,,
143,mean_area:q40-60  worst_concave_points:q20-40,33,-0.1684192672998643,0.5149253731343284,0.5149253731343284,q40-60,,,,,,,,,,,,q20-40,,,,,,,
144,mean_area:q40-60  worst_concave_points:q00-20,22,-0.15065647332557752,0.4920226026258933,0.4920226026258933,q40-60,,,,,,,,,,,,q00-20,,,,,,,
145,mean_area:q60-80  worst_concave_points:q80-100,30,-0.21743970315398886,-0.7365491651205937,-0.7365491651205937,q60-80,,,,,,,,,,,,q80-100,,,,,,,
146,mean_area:q60-80  worst_concave_points:q60-80,42,0.4869431643625192,-0.5920303605313093,-0.5920303605313093,q60-80,,,,,,,,,,,,q60-80,,,,,,,
147,mean_area:q60-80  worst_concave_points:q40-60,26,0.6795580110497238,-0.5103414081314633,-0.5103414081314633,q60-80,,,,,,,,,,,,q40-60,,,,,,,
148,mean_area:q80-100  worst_concavity:q80-100,49,-0.48673469387755103,-0.8353610675039247,-0.8353610675039247,q80-100,,,,,,,,,,,,,q80-100,,,,,,
149,mean_area:q80-100  worst_concavity:q60-80,45,-0.2918150975402884,-0.7633587786259542,-0.7633587786259542,q80-100,,,,,,,,,,,,,q60-80,,,,,,
150,mean_area:q00-20  worst_concavity:q20-40,29,-0.2053639846743295,0.5296296296296297,0.5296296296296297,q00-20,,,,,,,,,,,,,q20-40,,,,,,
151,mean_area:q00-20  worst_concavity:q00-20,52,-0.3408718940633834,0.5940336259485196,0.5940336259485196,q00-20,,,,,,,,,,,,,q00-20,,,,,,
152,mean_area:q20-40  worst_concavity:q40-60,29,-0.23544061302681993,0.5106641123882503,0.5106641123882503,q20-40,,,,,,,,,,,,,q40-60,,,,,,
153,mean_area:q20-40  worst_concavity:q20-40,37,-0.30237756553546025,0.5373399715504978,0.5373399715504978,q20-40,,,,,,,,,,,,,q20-40,,,,,,
154,mean_area:q20-40  worst_concavity:q00-20,30,-0.27346938775510204,0.4676561533704391,0.4676561533704391,q20-40,,,,,,,,,,,,,q00-20,,,,,,
155,mean_area:q40-60  worst_concavity:q40-60,25,0.3836764705882353,0.35566176470588234,0.35566176470588234,q40-60,,,,,,,,,,,,,q40-60,,,,,,
156,mean_area:q40-60  worst_concavity:q20-40,32,-0.14129422718808193,0.48044692737430167,0.48044692737430167,q40-60,,,,,,,,,,,,,q20-40,,,,,,
157,mean_area:q40-60  worst_concavity:q00-20,25,-0.16080882352941175,0.5004411764705883,0.5004411764705883,q40-60,,,,,,,,,,,,,q00-20,,,,,,
158,mean_area:q60-80  worst_concavity:q80-100,35,0.15623327982878546,-0.6741573033707865,-0.6741573033707865,q60-80,,,,,,,,,,,,,q80-100,,,,,,
159,mean_area:q60-80  worst_concavity:q40-60,26,0.6818246210511404,-0.5303867403314917,-0.5303867403314917,q60-80,,,,,,,,,,,,,q40-60,,,,,,
160,mean_area:q60-80  worst_concavity:q60-80,32,0.41812150837988826,-0.5754189944134078,-0.5754189944134078,q60-80,,,,,,,,,,,,,q60-80,,,,,,
161,mean_area:q80-100  worst_fractal_dimension:q80-100,23,-0.40715082019429844,-0.7573658225832138,-0.7573658225832138,q80-100,,,,,,,,,,,,,,q80-100,,,,,
162,mean_area:q80-100  worst_fractal_dimension:q60-80,31,-0.44040052764120396,-0.7825278810408922,-0.7825278810408922,q80-100,,,,,,,,,,,,,,q60-80,,,,,
163,mean_area:q80-100  worst_fractal_dimension:q40-60,22,-0.3488449393385408,-0.7349177330895795,-0.7349177330895795,q80-100,,,,,,,,,,,,,,q40-60,,,,,
164,mean_area:q00-20  worst_fractal_dimension:q80-100,23,0.346711259754738,0.32783882783882784,0.32783882783882784,q00-20,,,,,,,,,,,,,,q80-100,,,,,
165,mean_area:q00-20  worst_fractal_dimension:q60-80,22,-0.3533322253614758,0.4852085757021772,0.4852085757021772,q00-20,,,,,,,,,,,,,,q60-80,,,,,
